row_idx,col_idx,log2ratio
0QYW-GB,sp_ig,0
ABX-CA,sp_ig,0
AC-CA,sp_ig,0
ACB-CA,sp_ig,1
ACO.X-CA,sp_ig,1
AD-CA,sp_ig,1
AEM-CA,sp_ig,1
AFN-CA,sp_ig,1
AGI-CA,sp_ig,1
AIF-CA,sp_ig,1
ALA-CA,sp_ig,1
AP.UT-CA,sp_ig,1
APHA-CA,sp_ig,1
AQN-CA,sp_ig,1
ARE-CA,sp_ig,0
ARX-CA,sp_ig,0
ASR-CA,sp_ig,1
ATA-CA,sp_ig,1
ATD.B-CA,sp_ig,1
ATZ-CA,sp_ig,0
AX.UT-CA,sp_ig,0
BAD-CA,sp_ig,1
BAM.A-CA,sp_ig,1
BB-CA,sp_ig,1
BBD.B-CA,sp_ig,1
BBU.UT-CA,sp_ig,1
BCB-CA,sp_ig,1
BCE-CA,sp_ig,0
BEI.UT-CA,sp_ig,0
BEP.UT-CA,sp_ig,1
BIP.UT-CA,sp_ig,0
BIR-CA,sp_ig,1
BLX-CA,sp_ig,0
BMO-CA,sp_ig,0
BNS-CA,sp_ig,1
BPY.UT-CA,sp_ig,1
BTE-CA,sp_ig,0
BTO-CA,sp_ig,0
BYD.UT-CA,sp_ig,1
CAE-CA,sp_ig,1
CAR.UT-CA,sp_ig,1
CAS-CA,sp_ig,0
CCA-CA,sp_ig,0
CCL.B-CA,sp_ig,0
CCO-CA,sp_ig,0
CFP-CA,sp_ig,1
CG-CA,sp_ig,1
CGX-CA,sp_ig,1
CHE.UT-CA,sp_ig,0
CHP.UT-CA,sp_ig,0
CHR-CA,sp_ig,0
CIGI-CA,sp_ig,1
CIX-CA,sp_ig,1
CJT-CA,sp_ig,1
CLS-CA,sp_ig,1
CM-CA,sp_ig,1
CNQ-CA,sp_ig,1
CNR-CA,sp_ig,1
CP-CA,sp_ig,1
CPG-CA,sp_ig,0
CPX-CA,sp_ig,1
CRON-CA,sp_ig,1
CRR.UT-CA,sp_ig,1
CSH.UT-CA,sp_ig,1
CSU-CA,sp_ig,0
CTC.A-CA,sp_ig,1
CU-CA,sp_ig,1
CUF.UT-CA,sp_ig,1
CVE-CA,sp_ig,1
CWB-CA,sp_ig,1
D.UT-CA,sp_ig,0
DGC-CA,sp_ig,1
DIR.UT-CA,sp_ig,0
DOL-CA,sp_ig,1
DOO-CA,sp_ig,1
DRG.UT-CA,sp_ig,1
DSG-CA,sp_ig,1
ECA-CA,sp_ig,1
ECN-CA,sp_ig,1
EDV-CA,sp_ig,1
EFN-CA,sp_ig,1
EFX-CA,sp_ig,1
EIF-CA,sp_ig,1
ELD-CA,sp_ig,1
EMA-CA,sp_ig,1
EMP.A-CA,sp_ig,1
ENB-CA,sp_ig,1
ENGH-CA,sp_ig,1
ERF-CA,sp_ig,1
ERO-CA,sp_ig,1
ESI-CA,sp_ig,1
EXE-CA,sp_ig,1
FCR-CA,sp_ig,1
FEC-CA,sp_ig,1
FFH-CA,sp_ig,1
FM-CA,sp_ig,0
FNV-CA,sp_ig,1
FR-CA,sp_ig,1
FRU-CA,sp_ig,1
FSV-CA,sp_ig,1
FTS-CA,sp_ig,1
FTT-CA,sp_ig,1
GC-CA,sp_ig,1
GEI-CA,sp_ig,0
GIB.A-CA,sp_ig,1
GIL-CA,sp_ig,1
GOOS-CA,sp_ig,1
GRT.UT-CA,sp_ig,0
GTE-CA,sp_ig,1
GUD-CA,sp_ig,1
GWO-CA,sp_ig,0
H-CA,sp_ig,1
HBC-CA,sp_ig,1
HBM-CA,sp_ig,1
HCG-CA,sp_ig,1
HEXO-CA,sp_ig,1
HR.UT-CA,sp_ig,1
HSE-CA,sp_ig,0
IAG-CA,sp_ig,1
IFC-CA,sp_ig,1
IFP-CA,sp_ig,1
IGM-CA,sp_ig,1
IIP.UT-CA,sp_ig,0
IMG-CA,sp_ig,0
IMO-CA,sp_ig,0
INE-CA,sp_ig,1
IPL-CA,sp_ig,0
ITP-CA,sp_ig,1
IVN-CA,sp_ig,1
K-CA,sp_ig,1
KEL-CA,sp_ig,1
KEY-CA,sp_ig,1
KL-CA,sp_ig,1
KMP.UT-CA,sp_ig,1
KXS-CA,sp_ig,1
L-CA,sp_ig,1
LB-CA,sp_ig,1
LIF-CA,sp_ig,1
LNR-CA,sp_ig,1
LUN-CA,sp_ig,1
MAG-CA,sp_ig,1
MEG-CA,sp_ig,1
MFC-CA,sp_ig,1
MFI-CA,sp_ig,1
MG-CA,sp_ig,1
MIC-CA,sp_ig,1
MRE-CA,sp_ig,1
MRU-CA,sp_ig,1
MSI-CA,sp_ig,1
MTL-CA,sp_ig,1
MTY-CA,sp_ig,1
MX-CA,sp_ig,1
NA-CA,sp_ig,1
NFI-CA,sp_ig,1
NG-CA,sp_ig,1
NPI-CA,sp_ig,1
NTR-CA,sp_ig,1
NVA-CA,sp_ig,1
NVU.UT-CA,sp_ig,1
NWC-CA,sp_ig,1
NWH.UT-CA,sp_ig,1
NXE-CA,sp_ig,1
OGC-CA,sp_ig,1
ONEX-CA,sp_ig,1
OR-CA,sp_ig,1
OSB-CA,sp_ig,1
OTEX-CA,sp_ig,1
PAAS-CA,sp_ig,1
PBH-CA,sp_ig,1
PD-CA,sp_ig,1
PEY-CA,sp_ig,1
PKI-CA,sp_ig,1
POW-CA,sp_ig,1
PPL-CA,sp_ig,1
PSI-CA,sp_ig,1
PSK-CA,sp_ig,1
PVG-CA,sp_ig,1
PWF-CA,sp_ig,1
PXT-CA,sp_ig,1
QBR.B-CA,sp_ig,1
QSR-CA,sp_ig,1
RBA-CA,sp_ig,1
RCH-CA,sp_ig,1
RCI.B-CA,sp_ig,1
REI.UT-CA,sp_ig,1
RNW-CA,sp_ig,1
RUS-CA,sp_ig,1
RY-CA,sp_ig,1
SAP-CA,sp_ig,1
SCL-CA,sp_ig,1
SES-CA,sp_ig,1
SHOP-CA,sp_ig,1
SIA-CA,sp_ig,1
SJ-CA,sp_ig,1
SJR.B-CA,sp_ig,1
SLF-CA,sp_ig,1
SMF-CA,sp_ig,1
SMU.UT-CA,sp_ig,1
SNC-CA,sp_ig,1
SPB-CA,sp_ig,1
SRU.UT-CA,sp_ig,1
SSL-CA,sp_ig,1
SSRM-CA,sp_ig,1
STN-CA,sp_ig,1
SU-CA,sp_ig,1
SW-CA,sp_ig,1
T-CA,sp_ig,1
TA-CA,sp_ig,1
TCL.A-CA,sp_ig,1
TCN-CA,sp_ig,1
TD-CA,sp_ig,1
TECK.B-CA,sp_ig,1
TFII-CA,sp_ig,1
TIH-CA,sp_ig,1
TOG-CA,sp_ig,1
TOU-CA,sp_ig,1
TOY-CA,sp_ig,1
TRI-CA,sp_ig,1
TRP-CA,sp_ig,1
TRQ-CA,sp_ig,1
TRST-CA,sp_ig,1
TSGI-CA,sp_ig,1
TXG-CA,sp_ig,1
VET-CA,sp_ig,1
VII-CA,sp_ig,1
WCN-CA,sp_ig,1
WCP-CA,sp_ig,1
WEED-CA,sp_ig,1
WEF-CA,sp_ig,1
WFT-CA,sp_ig,1
WJA-CA,sp_ig,1
WN-CA,sp_ig,1
WPK-CA,sp_ig,1
WPM-CA,sp_ig,1
WSP-CA,sp_ig,1
WTE-CA,sp_ig,1
X-CA,sp_ig,1
YRI-CA,sp_ig,1
ZZZ-CA,sp_ig,1
0QYW-GB,moodys_ig,0
ABX-CA,moodys_ig,0
AC-CA,moodys_ig,0
ACB-CA,moodys_ig,1
ACO.X-CA,moodys_ig,1
AD-CA,moodys_ig,1
AEM-CA,moodys_ig,1
AFN-CA,moodys_ig,1
AGI-CA,moodys_ig,1
AIF-CA,moodys_ig,1
ALA-CA,moodys_ig,1
AP.UT-CA,moodys_ig,1
APHA-CA,moodys_ig,1
AQN-CA,moodys_ig,1
ARE-CA,moodys_ig,0
ARX-CA,moodys_ig,0
ASR-CA,moodys_ig,1
ATA-CA,moodys_ig,1
ATD.B-CA,moodys_ig,1
ATZ-CA,moodys_ig,0
AX.UT-CA,moodys_ig,0
BAD-CA,moodys_ig,1
BAM.A-CA,moodys_ig,1
BB-CA,moodys_ig,1
BBD.B-CA,moodys_ig,1
BBU.UT-CA,moodys_ig,1
BCB-CA,moodys_ig,1
BCE-CA,moodys_ig,0
BEI.UT-CA,moodys_ig,0
BEP.UT-CA,moodys_ig,1
BIP.UT-CA,moodys_ig,0
BIR-CA,moodys_ig,1
BLX-CA,moodys_ig,0
BMO-CA,moodys_ig,0
BNS-CA,moodys_ig,1
BPY.UT-CA,moodys_ig,1
BTE-CA,moodys_ig,0
BTO-CA,moodys_ig,0
BYD.UT-CA,moodys_ig,1
CAE-CA,moodys_ig,1
CAR.UT-CA,moodys_ig,1
CAS-CA,moodys_ig,0
CCA-CA,moodys_ig,0
CCL.B-CA,moodys_ig,0
CCO-CA,moodys_ig,0
CFP-CA,moodys_ig,1
CG-CA,moodys_ig,1
CGX-CA,moodys_ig,1
CHE.UT-CA,moodys_ig,0
CHP.UT-CA,moodys_ig,0
CHR-CA,moodys_ig,0
CIGI-CA,moodys_ig,1
CIX-CA,moodys_ig,1
CJT-CA,moodys_ig,1
CLS-CA,moodys_ig,1
CM-CA,moodys_ig,1
CNQ-CA,moodys_ig,1
CNR-CA,moodys_ig,1
CP-CA,moodys_ig,1
CPG-CA,moodys_ig,0
CPX-CA,moodys_ig,1
CRON-CA,moodys_ig,1
CRR.UT-CA,moodys_ig,1
CSH.UT-CA,moodys_ig,1
CSU-CA,moodys_ig,0
CTC.A-CA,moodys_ig,1
CU-CA,moodys_ig,1
CUF.UT-CA,moodys_ig,1
CVE-CA,moodys_ig,1
CWB-CA,moodys_ig,1
D.UT-CA,moodys_ig,0
DGC-CA,moodys_ig,1
DIR.UT-CA,moodys_ig,0
DOL-CA,moodys_ig,1
DOO-CA,moodys_ig,1
DRG.UT-CA,moodys_ig,1
DSG-CA,moodys_ig,1
ECA-CA,moodys_ig,1
ECN-CA,moodys_ig,1
EDV-CA,moodys_ig,1
EFN-CA,moodys_ig,1
EFX-CA,moodys_ig,1
EIF-CA,moodys_ig,1
ELD-CA,moodys_ig,1
EMA-CA,moodys_ig,1
EMP.A-CA,moodys_ig,1
ENB-CA,moodys_ig,1
ENGH-CA,moodys_ig,1
ERF-CA,moodys_ig,1
ERO-CA,moodys_ig,1
ESI-CA,moodys_ig,1
EXE-CA,moodys_ig,1
FCR-CA,moodys_ig,1
FEC-CA,moodys_ig,1
FFH-CA,moodys_ig,1
FM-CA,moodys_ig,0
FNV-CA,moodys_ig,1
FR-CA,moodys_ig,1
FRU-CA,moodys_ig,1
FSV-CA,moodys_ig,1
FTS-CA,moodys_ig,1
FTT-CA,moodys_ig,1
GC-CA,moodys_ig,1
GEI-CA,moodys_ig,0
GIB.A-CA,moodys_ig,1
GIL-CA,moodys_ig,1
GOOS-CA,moodys_ig,1
GRT.UT-CA,moodys_ig,0
GTE-CA,moodys_ig,1
GUD-CA,moodys_ig,1
GWO-CA,moodys_ig,0
H-CA,moodys_ig,1
HBC-CA,moodys_ig,1
HBM-CA,moodys_ig,1
HCG-CA,moodys_ig,1
HEXO-CA,moodys_ig,1
HR.UT-CA,moodys_ig,1
HSE-CA,moodys_ig,0
IAG-CA,moodys_ig,1
IFC-CA,moodys_ig,1
IFP-CA,moodys_ig,1
IGM-CA,moodys_ig,1
IIP.UT-CA,moodys_ig,0
IMG-CA,moodys_ig,0
IMO-CA,moodys_ig,0
INE-CA,moodys_ig,1
IPL-CA,moodys_ig,0
ITP-CA,moodys_ig,1
IVN-CA,moodys_ig,1
K-CA,moodys_ig,1
KEL-CA,moodys_ig,1
KEY-CA,moodys_ig,1
KL-CA,moodys_ig,1
KMP.UT-CA,moodys_ig,1
KXS-CA,moodys_ig,1
L-CA,moodys_ig,1
LB-CA,moodys_ig,1
LIF-CA,moodys_ig,1
LNR-CA,moodys_ig,1
LUN-CA,moodys_ig,1
MAG-CA,moodys_ig,1
MEG-CA,moodys_ig,1
MFC-CA,moodys_ig,1
MFI-CA,moodys_ig,1
MG-CA,moodys_ig,1
MIC-CA,moodys_ig,1
MRE-CA,moodys_ig,1
MRU-CA,moodys_ig,1
MSI-CA,moodys_ig,1
MTL-CA,moodys_ig,1
MTY-CA,moodys_ig,1
MX-CA,moodys_ig,1
NA-CA,moodys_ig,1
NFI-CA,moodys_ig,1
NG-CA,moodys_ig,1
NPI-CA,moodys_ig,1
NTR-CA,moodys_ig,1
NVA-CA,moodys_ig,1
NVU.UT-CA,moodys_ig,1
NWC-CA,moodys_ig,1
NWH.UT-CA,moodys_ig,1
NXE-CA,moodys_ig,1
OGC-CA,moodys_ig,1
ONEX-CA,moodys_ig,1
OR-CA,moodys_ig,1
OSB-CA,moodys_ig,1
OTEX-CA,moodys_ig,1
PAAS-CA,moodys_ig,1
PBH-CA,moodys_ig,1
PD-CA,moodys_ig,1
PEY-CA,moodys_ig,1
PKI-CA,moodys_ig,1
POW-CA,moodys_ig,1
PPL-CA,moodys_ig,1
PSI-CA,moodys_ig,1
PSK-CA,moodys_ig,1
PVG-CA,moodys_ig,1
PWF-CA,moodys_ig,1
PXT-CA,moodys_ig,1
QBR.B-CA,moodys_ig,1
QSR-CA,moodys_ig,1
RBA-CA,moodys_ig,1
RCH-CA,moodys_ig,1
RCI.B-CA,moodys_ig,1
REI.UT-CA,moodys_ig,1
RNW-CA,moodys_ig,1
RUS-CA,moodys_ig,1
RY-CA,moodys_ig,1
SAP-CA,moodys_ig,1
SCL-CA,moodys_ig,1
SES-CA,moodys_ig,1
SHOP-CA,moodys_ig,1
SIA-CA,moodys_ig,1
SJ-CA,moodys_ig,1
SJR.B-CA,moodys_ig,1
SLF-CA,moodys_ig,1
SMF-CA,moodys_ig,1
SMU.UT-CA,moodys_ig,1
SNC-CA,moodys_ig,1
SPB-CA,moodys_ig,1
SRU.UT-CA,moodys_ig,1
SSL-CA,moodys_ig,1
SSRM-CA,moodys_ig,1
STN-CA,moodys_ig,1
SU-CA,moodys_ig,1
SW-CA,moodys_ig,1
T-CA,moodys_ig,1
TA-CA,moodys_ig,1
TCL.A-CA,moodys_ig,1
TCN-CA,moodys_ig,1
TD-CA,moodys_ig,1
TECK.B-CA,moodys_ig,1
TFII-CA,moodys_ig,1
TIH-CA,moodys_ig,1
TOG-CA,moodys_ig,1
TOU-CA,moodys_ig,1
TOY-CA,moodys_ig,1
TRI-CA,moodys_ig,1
TRP-CA,moodys_ig,1
TRQ-CA,moodys_ig,1
TRST-CA,moodys_ig,1
TSGI-CA,moodys_ig,1
TXG-CA,moodys_ig,1
VET-CA,moodys_ig,1
VII-CA,moodys_ig,1
WCN-CA,moodys_ig,1
WCP-CA,moodys_ig,1
WEED-CA,moodys_ig,1
WEF-CA,moodys_ig,1
WFT-CA,moodys_ig,1
WJA-CA,moodys_ig,1
WN-CA,moodys_ig,1
WPK-CA,moodys_ig,1
WPM-CA,moodys_ig,1
WSP-CA,moodys_ig,1
WTE-CA,moodys_ig,1
X-CA,moodys_ig,1
YRI-CA,moodys_ig,1
ZZZ-CA,moodys_ig,1
0QYW-GB,fitch_ig,0
ABX-CA,fitch_ig,0
AC-CA,fitch_ig,0
ACB-CA,fitch_ig,1
ACO.X-CA,fitch_ig,1
AD-CA,fitch_ig,1
AEM-CA,fitch_ig,1
AFN-CA,fitch_ig,1
AGI-CA,fitch_ig,1
AIF-CA,fitch_ig,1
ALA-CA,fitch_ig,1
AP.UT-CA,fitch_ig,1
APHA-CA,fitch_ig,1
AQN-CA,fitch_ig,1
ARE-CA,fitch_ig,0
ARX-CA,fitch_ig,0
ASR-CA,fitch_ig,1
ATA-CA,fitch_ig,1
ATD.B-CA,fitch_ig,1
ATZ-CA,fitch_ig,0
AX.UT-CA,fitch_ig,0
BAD-CA,fitch_ig,1
BAM.A-CA,fitch_ig,1
BB-CA,fitch_ig,1
BBD.B-CA,fitch_ig,1
BBU.UT-CA,fitch_ig,1
BCB-CA,fitch_ig,1
BCE-CA,fitch_ig,0
BEI.UT-CA,fitch_ig,0
BEP.UT-CA,fitch_ig,1
BIP.UT-CA,fitch_ig,0
BIR-CA,fitch_ig,1
